determined_at,type,special_key,target.target_id,target.target_type,shift_key,masked_key,gid,meta_key,time_diff
26085,KEY_DOWN,,f1d966c6-d8a4-4fe7-84bf-3cf1e7f1f7a9,password,,7859.0,43645963,,252.0
26216,KEY_DOWN,,f1d966c6-d8a4-4fe7-84bf-3cf1e7f1f7a9,password,,7859.0,43645963,,131.0
26325,KEY_DOWN,,f1d966c6-d8a4-4fe7-84bf-3cf1e7f1f7a9,password,,1124.0,43645963,,109.0
26399,KEY_DOWN,,f1d966c6-d8a4-4fe7-84bf-3cf1e7f1f7a9,password,,65.0,43645963,,74.0
26634,KEY_DOWN,,f1d966c6-d8a4-4fe7-84bf-3cf1e7f1f7a9,password,,90.0,43645963,,235.0
26675,KEY_DOWN,,f1d966c6-d8a4-4fe7-84bf-3cf1e7f1f7a9,password,,1014.0,43645963,,41.0
26758,KEY_DOWN,,f1d966c6-d8a4-4fe7-84bf-3cf1e7f1f7a9,password,,70.0,43645963,,83.0
27003,KEY_DOWN,Shift,f1d966c6-d8a4-4fe7-84bf-3cf1e7f1f7a9,password,True,,43645963,,245.0
27134,KEY_DOWN,,f1d966c6-d8a4-4fe7-84bf-3cf1e7f1f7a9,password,True,101.0,43645963,,131.0
42149,KEY_DOWN,Tab,04b909ce-7f39-4f70-856f-5a1ba39bd3d7,body,,,44866482,,
42613,KEY_DOWN,Shift,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,True,,44866482,,464.0
43005,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,99.0,44866482,,392.0
43189,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,107.0,44866482,,184.0
43413,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,251.0,44866482,,224.0
43565,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,602.0,44866482,,152.0
43637,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,107.0,44866482,,72.0
43805,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,568.0,44866482,,168.0
44053,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,1053.0,44866482,,248.0
44357,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,326.0,44866482,,304.0
44605,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,1051.0,44866482,,248.0
44733,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,101.0,44866482,,128.0
44893,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,73.0,44866482,,160.0
45037,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,73.0,44866482,,144.0
45125,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,101.0,44866482,,88.0
45277,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,1133.0,44866482,,152.0
45461,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,1053.0,44866482,,184.0
45701,KEY_DOWN,Shift,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,True,,44866482,,240.0
45789,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,True,384.0,44866482,,88.0
46061,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,101.0,44866482,,272.0
46285,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,442.0,44866482,,224.0
46365,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,107.0,44866482,,80.0
46501,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,7756.0,44866482,,136.0
46677,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,543.0,44866482,,176.0
46853,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,7772.0,44866482,,176.0
46925,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,101.0,44866482,,72.0
47085,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,326.0,44866482,,160.0
47181,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,251.0,44866482,,96.0
47325,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,7768.0,44866482,,144.0
47381,KEY_DOWN,,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,7756.0,44866482,,56.0
47525,KEY_DOWN,Tab,327fd9ca-333d-448d-903e-2076e1f2f0f4,email,,,44866482,,144.0
47854,KEY_DOWN,Shift,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,True,,44866482,,329.0
47941,KEY_DOWN,,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,True,318.0,44866482,,87.0
48125,KEY_DOWN,,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,,7767.0,44866482,,184.0
48325,KEY_DOWN,,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,,7702.0,44866482,,200.0
48461,KEY_DOWN,,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,,7702.0,44866482,,136.0
48549,KEY_DOWN,,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,,120.0,44866482,,88.0
48605,KEY_DOWN,,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,,1112.0,44866482,,56.0
48805,KEY_DOWN,,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,,1128.0,44866482,,200.0
48901,KEY_DOWN,,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,,108.0,44866482,,96.0
49037,KEY_DOWN,,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,,69.0,44866482,,136.0
49293,KEY_DOWN,Shift,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,True,,44866482,,256.0
49461,KEY_DOWN,,d0366af4-61c5-4ba7-89f9-228cf57056e4,password,True,87.0,44866482,,168.0
32660,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,7772.0,46796470,,
32892,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,7902.0,46796470,,232.0
33316,KEY_DOWN,Backspace,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,,46796470,,424.0
33564,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,7845.0,46796470,,248.0
33668,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,7902.0,46796470,,104.0
33780,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,89.0,46796470,,112.0
33956,KEY_DOWN,Shift,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,True,,46796470,,176.0
34052,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,True,7713.0,46796470,,96.0
34268,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,7763.0,46796470,,216.0
34452,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,7879.0,46796470,,184.0
34572,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,7879.0,46796470,,120.0
34732,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,89.0,46796470,,160.0
34812,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,648.0,46796470,,80.0
34980,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,71.0,46796470,,168.0
35044,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,89.0,46796470,,64.0
35140,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,648.0,46796470,,96.0
35292,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,71.0,46796470,,152.0
35388,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,7894.0,46796470,,96.0
35636,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,7842.0,46796470,,248.0
35748,KEY_DOWN,,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,7879.0,46796470,,112.0
35956,KEY_DOWN,Tab,414cf122-3d09-4b97-ae41-0c374f6cb0f8,email,,,46796470,,208.0
36692,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,325.0,46796470,,736.0
36780,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,7836.0,46796470,,88.0
36916,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,82.0,46796470,,136.0
37020,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,244.0,46796470,,104.0
37524,KEY_DOWN,Backspace,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,,46796470,,504.0
37684,KEY_DOWN,Backspace,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,,46796470,,160.0
37868,KEY_DOWN,Backspace,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,,46796470,,184.0
38020,KEY_DOWN,Backspace,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,,46796470,,152.0
38740,KEY_DOWN,Shift,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,True,,46796470,,720.0
38916,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,True,634.0,46796470,,176.0
39100,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,83.0,46796470,,184.0
39356,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,86.0,46796470,,256.0
39492,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,86.0,46796470,,136.0
39588,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,71.0,46796470,,96.0
39660,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,325.0,46796470,,72.0
39860,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,292.0,46796470,,200.0
39972,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,1105.0,46796470,,112.0
40124,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,,7934.0,46796470,,152.0
40884,KEY_DOWN,Shift,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,True,,46796470,,760.0
41092,KEY_DOWN,,2239bc5f-90e4-4fec-acb6-f7d4a93290b0,password,True,109.0,46796470,,208.0
70736,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,683.0,47249469,,
70848,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,647.0,47249469,,112.0
71396,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,1060.0,47249469,,548.0
71448,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,536.0,47249469,,52.0
71696,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,1149.0,47249469,,248.0
71920,KEY_DOWN,Shift,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,True,,47249469,,224.0
72084,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,True,113.0,47249469,,164.0
72580,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,7905.0,47249469,,496.0
72800,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,1153.0,47249469,,220.0
72924,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,1153.0,47249469,,124.0
73140,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,107.0,47249469,,216.0
73568,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,323.0,47249469,,428.0
73760,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,1050.0,47249469,,192.0
73952,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,107.0,47249469,,192.0
74072,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,323.0,47249469,,120.0
74224,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,1050.0,47249469,,152.0
74440,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,304.0,47249469,,216.0
74720,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,75.0,47249469,,280.0
74816,KEY_DOWN,,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,1153.0,47249469,,96.0
75008,KEY_DOWN,Tab,1636f42a-e0a8-4bb0-b627-37bf51f13dd2,email,,,47249469,,192.0
75456,KEY_DOWN,Shift,9e95148a-f65f-448f-bf40-ea1b59970354,password,True,,47249469,,448.0
75712,KEY_DOWN,,9e95148a-f65f-448f-bf40-ea1b59970354,password,True,106.0,47249469,,256.0
75896,KEY_DOWN,,9e95148a-f65f-448f-bf40-ea1b59970354,password,,1014.0,47249469,,184.0
76112,KEY_DOWN,,9e95148a-f65f-448f-bf40-ea1b59970354,password,,1047.0,47249469,,216.0
76256,KEY_DOWN,,9e95148a-f65f-448f-bf40-ea1b59970354,password,,1047.0,47249469,,144.0
76384,KEY_DOWN,,9e95148a-f65f-448f-bf40-ea1b59970354,password,,103.0,47249469,,128.0
76536,KEY_DOWN,,9e95148a-f65f-448f-bf40-ea1b59970354,password,,68.0,47249469,,152.0
76872,KEY_DOWN,,9e95148a-f65f-448f-bf40-ea1b59970354,password,,65.0,47249469,,336.0
76960,KEY_DOWN,,9e95148a-f65f-448f-bf40-ea1b59970354,password,,516.0,47249469,,88.0
77104,KEY_DOWN,,9e95148a-f65f-448f-bf40-ea1b59970354,password,,492.0,47249469,,144.0
77720,KEY_DOWN,Shift,9e95148a-f65f-448f-bf40-ea1b59970354,password,True,,47249469,,616.0
77920,KEY_DOWN,,9e95148a-f65f-448f-bf40-ea1b59970354,password,True,80.0,47249469,,200.0
31414,KEY_DOWN,Shift,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,True,,47829696,,
31504,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,True,121.0,47829696,,90.0
32145,KEY_DOWN,Backspace,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,,47829696,,641.0
32267,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,88.0,47829696,,122.0
32501,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,1074.0,47829696,,234.0
32634,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,69.0,47829696,,133.0
32797,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,100.0,47829696,,163.0
32865,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,89.0,47829696,,68.0
32921,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,90.0,47829696,,56.0
33161,KEY_DOWN,Shift,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,True,,47829696,,240.0
33258,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,True,7747.0,47829696,,97.0
33518,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,261.0,47829696,,260.0
33659,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,84.0,47829696,,141.0
33841,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,84.0,47829696,,182.0
33978,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,1074.0,47829696,,137.0
34197,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,7730.0,47829696,,219.0
34382,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,89.0,47829696,,185.0
34456,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,1074.0,47829696,,74.0
34594,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,7730.0,47829696,,138.0
34734,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,89.0,47829696,,140.0
34814,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,1056.0,47829696,,80.0
35022,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,90.0,47829696,,208.0
35159,KEY_DOWN,,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,84.0,47829696,,137.0
35289,KEY_DOWN,Tab,059b25e1-eea9-4f34-b4bb-d185b5ea5894,email,,,47829696,,130.0
35645,KEY_DOWN,Shift,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,True,,47829696,,356.0
36544,KEY_DOWN,,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,True,110.0,47829696,,899.0
37303,KEY_DOWN,,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,,1108.0,47829696,,759.0
37531,KEY_DOWN,,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,,686.0,47829696,,228.0
37647,KEY_DOWN,,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,,686.0,47829696,,116.0
37780,KEY_DOWN,,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,,1078.0,47829696,,133.0
37850,KEY_DOWN,,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,,7935.0,47829696,,70.0
38212,KEY_DOWN,,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,,81.0,47829696,,362.0
38300,KEY_DOWN,,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,,119.0,47829696,,88.0
38394,KEY_DOWN,,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,,7872.0,47829696,,94.0
38599,KEY_DOWN,Shift,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,True,,47829696,,205.0
39156,KEY_DOWN,,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,True,1088.0,47829696,,557.0
39638,KEY_DOWN,Enter,2f957da4-d2e0-4c4e-9c73-931fc10dd373,password,,,47829696,,482.0
36863,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,105.0,49065918,,
36959,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,101.0,49065918,,96.0
37055,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,71.0,49065918,,96.0
37223,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,114.0,49065918,,168.0
37303,KEY_DOWN,Shift,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,True,,49065918,,80.0
37471,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,True,1125.0,49065918,,168.0
37695,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,105.0,49065918,,224.0
37831,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,101.0,49065918,,136.0
37903,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,71.0,49065918,,72.0
38023,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,114.0,49065918,,120.0
38703,KEY_DOWN,Backspace,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,,49065918,,680.0
38847,KEY_DOWN,Backspace,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,,49065918,,144.0
39015,KEY_DOWN,Backspace,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,,49065918,,168.0
39175,KEY_DOWN,Backspace,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,,49065918,,160.0
39503,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,631.0,49065918,,328.0
39671,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,80.0,49065918,,168.0
39815,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,80.0,49065918,,144.0
39983,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,114.0,49065918,,168.0
40119,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,1069.0,49065918,,136.0
40271,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,65.0,49065918,,152.0
40343,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,114.0,49065918,,72.0
40447,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,1069.0,49065918,,104.0
40591,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,65.0,49065918,,144.0
40703,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,7741.0,49065918,,112.0
40975,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,7878.0,49065918,,272.0
41079,KEY_DOWN,,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,80.0,49065918,,104.0
41263,KEY_DOWN,Tab,22bdadb2-3e38-456f-af40-c0b4a0fe78b1,email,,,49065918,,184.0
42871,KEY_DOWN,Shift,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,True,,49065918,,1608.0
43031,KEY_DOWN,,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,True,103.0,49065918,,160.0
43319,KEY_DOWN,,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,,78.0,49065918,,288.0
43527,KEY_DOWN,,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,,70.0,49065918,,208.0
43687,KEY_DOWN,,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,,70.0,49065918,,160.0
43815,KEY_DOWN,,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,,1067.0,49065918,,128.0
43895,KEY_DOWN,,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,,79.0,49065918,,80.0
44399,KEY_DOWN,,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,,1094.0,49065918,,504.0
44567,KEY_DOWN,,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,,417.0,49065918,,168.0
44783,KEY_DOWN,,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,,74.0,49065918,,216.0
45015,KEY_DOWN,Shift,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,True,,49065918,,232.0
45239,KEY_DOWN,,c8c52fbc-ccd6-4ae9-ba7a-7dbce79946a5,password,True,1118.0,49065918,,224.0
50776,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,447.0,49206998,,
50855,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,1130.0,49206998,,79.0
50922,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,101.0,49206998,,67.0
51013,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,1024.0,49206998,,91.0
51170,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,614.0,49206998,,157.0
51485,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,1092.0,49206998,,315.0
51766,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,1014.0,49206998,,281.0
51811,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,614.0,49206998,,45.0
51890,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,100.0,49206998,,79.0
51968,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,447.0,49206998,,78.0
52092,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,1057.0,49206998,,124.0
52137,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,101.0,49206998,,45.0
52216,KEY_DOWN,Shift,4304105c-a922-4c30-af2c-d20a60f7b223,email,True,,49206998,,79.0
52296,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,True,7692.0,49206998,,80.0
53681,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,318.0,49206998,,1385.0
53882,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,106.0,49206998,,201.0
53972,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,614.0,49206998,,90.0
54017,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,1014.0,49206998,,45.0
54097,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,7903.0,49206998,,80.0
54150,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,7723.0,49206998,,53.0
54229,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,318.0,49206998,,79.0
54399,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,1092.0,49206998,,170.0
54601,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,7786.0,49206998,,202.0
54692,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,1130.0,49206998,,91.0
54747,KEY_DOWN,,4304105c-a922-4c30-af2c-d20a60f7b223,email,,1014.0,49206998,,55.0
55119,KEY_DOWN,Shift,4304105c-a922-4c30-af2c-d20a60f7b223,email,True,,49206998,,372.0
55389,KEY_DOWN,Tab,4304105c-a922-4c30-af2c-d20a60f7b223,email,,,49206998,,270.0
55613,KEY_DOWN,Shift,a399d065-b326-4d97-8dea-6751dc24cc09,password,True,,49206998,,224.0
55671,KEY_DOWN,,a399d065-b326-4d97-8dea-6751dc24cc09,password,True,285.0,49206998,,58.0
55819,KEY_DOWN,,a399d065-b326-4d97-8dea-6751dc24cc09,password,,115.0,49206998,,148.0
55988,KEY_DOWN,,a399d065-b326-4d97-8dea-6751dc24cc09,password,,100.0,49206998,,169.0
56120,KEY_DOWN,,a399d065-b326-4d97-8dea-6751dc24cc09,password,,100.0,49206998,,132.0
56258,KEY_DOWN,,a399d065-b326-4d97-8dea-6751dc24cc09,password,,1108.0,49206998,,138.0
56322,KEY_DOWN,,a399d065-b326-4d97-8dea-6751dc24cc09,password,,78.0,49206998,,64.0
56501,KEY_DOWN,,a399d065-b326-4d97-8dea-6751dc24cc09,password,,281.0,49206998,,179.0
56570,KEY_DOWN,,a399d065-b326-4d97-8dea-6751dc24cc09,password,,1045.0,49206998,,69.0
56648,KEY_DOWN,,a399d065-b326-4d97-8dea-6751dc24cc09,password,,70.0,49206998,,78.0
56898,KEY_DOWN,Shift,a399d065-b326-4d97-8dea-6751dc24cc09,password,True,,49206998,,250.0
57011,KEY_DOWN,,a399d065-b326-4d97-8dea-6751dc24cc09,password,True,251.0,49206998,,113.0
57708,KEY_DOWN,Enter,a399d065-b326-4d97-8dea-6751dc24cc09,password,,,49206998,,697.0
36385,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,1053.0,50657367,,
36625,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,7804.0,50657367,,240.0
