determined_at,type,special_key,target.target_id,target.target_type,masked_key,gid,shift_key,meta_key,time_diff
59896,KEY_DOWN,,7ef80005-189a-46d6-99bd-4961574f8f58,text,1145.0,70319959,,,350.0
37882,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,397.0,71282205,,,
38006,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,1058.0,71282205,,,124.0
38277,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,106.0,71282205,,,271.0
38838,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,7746.0,71282205,,,561.0
39028,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,397.0,71282205,,,190.0
39204,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,593.0,71282205,,,176.0
41146,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,106.0,71282205,,,1942.0
41388,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,7746.0,71282205,,,242.0
41562,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,7746.0,71282205,,,174.0
41795,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,1072.0,71282205,,,233.0
41992,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,593.0,71282205,,,197.0
42406,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,7746.0,71282205,,,414.0
42628,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,637.0,71282205,,,222.0
42884,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,593.0,71282205,,,256.0
43333,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,637.0,71282205,,,449.0
43543,KEY_DOWN,,8d510436-5468-4b90-ba7d-e240d262ef95,text,7781.0,71282205,,,210.0
43944,KEY_DOWN,Tab,8d510436-5468-4b90-ba7d-e240d262ef95,text,,71282205,,,401.0
44934,KEY_DOWN,,c589add7-c3fd-4702-b393-b1f449805cae,text,87.0,71282205,,,990.0
45086,KEY_DOWN,,c589add7-c3fd-4702-b393-b1f449805cae,text,1058.0,71282205,,,152.0
45403,KEY_DOWN,,c589add7-c3fd-4702-b393-b1f449805cae,text,111.0,71282205,,,317.0
45552,KEY_DOWN,,c589add7-c3fd-4702-b393-b1f449805cae,text,7859.0,71282205,,,149.0
45776,KEY_DOWN,Tab,c589add7-c3fd-4702-b393-b1f449805cae,text,,71282205,,,224.0
47831,KEY_DOWN,,60d70c55-018e-4ad0-9fca-32011c243e63,text,375.0,71282205,,,2055.0
48063,KEY_DOWN,,60d70c55-018e-4ad0-9fca-32011c243e63,text,213.0,71282205,,,232.0
48345,KEY_DOWN,,60d70c55-018e-4ad0-9fca-32011c243e63,text,1033.0,71282205,,,282.0
55894,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,7904.0,73449257,,,
56134,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,88.0,73449257,,,240.0
58014,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,76.0,73449257,,,1880.0
58446,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,88.0,73449257,,,432.0
58754,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,88.0,73449257,,,308.0
60426,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,76.0,73449257,,,1672.0
61278,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,115.0,73449257,,,852.0
62310,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,109.0,73449257,,,1032.0
63102,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,88.0,73449257,,,792.0
63686,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,7904.0,73449257,,,584.0
64614,KEY_DOWN,Backspace,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,,73449257,,,928.0
65002,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,88.0,73449257,,,388.0
65814,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,7904.0,73449257,,,812.0
67522,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,65.0,73449257,,,1708.0
68778,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,115.0,73449257,,,1256.0
69778,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,76.0,73449257,,,1000.0
70490,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,7904.0,73449257,,,712.0
71266,KEY_DOWN,,fed085e6-fed7-4332-b47b-950e8cda1ff2,text,530.0,73449257,,,776.0
73658,KEY_DOWN,,c0171049-b8cb-4cb2-b847-c6f5bf847074,text,109.0,73449257,,,2392.0
73754,KEY_DOWN,,c0171049-b8cb-4cb2-b847-c6f5bf847074,text,7742.0,73449257,,,96.0
74554,KEY_DOWN,,c0171049-b8cb-4cb2-b847-c6f5bf847074,text,116.0,73449257,,,800.0
74866,KEY_DOWN,,c0171049-b8cb-4cb2-b847-c6f5bf847074,text,80.0,73449257,,,312.0
78482,KEY_DOWN,Tab,c0171049-b8cb-4cb2-b847-c6f5bf847074,text,,73449257,,,3616.0
79918,KEY_DOWN,,d0b6a514-2102-4019-b6fb-6c743f3af0e6,text,393.0,73449257,,,1436.0
80226,KEY_DOWN,,d0b6a514-2102-4019-b6fb-6c743f3af0e6,text,80.0,73449257,,,308.0
80554,KEY_DOWN,,d0b6a514-2102-4019-b6fb-6c743f3af0e6,text,7914.0,73449257,,,328.0
47152,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,83.0,75298995,,,
47307,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,113.0,75298995,,,155.0
47941,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,1105.0,75298995,,,634.0
48085,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,1074.0,75298995,,,144.0
48320,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,69.0,75298995,,,235.0
48631,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,1105.0,75298995,,,311.0
48837,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,110.0,75298995,,,206.0
49075,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,97.0,75298995,,,238.0
49279,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,97.0,75298995,,,204.0
49612,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,69.0,75298995,,,333.0
50641,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,1074.0,75298995,,,1029.0
50872,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,1074.0,75298995,,,231.0
51167,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,1074.0,75298995,,,295.0
51516,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,1074.0,75298995,,,349.0
51813,KEY_DOWN,,ae3d403e-825c-4303-8972-3c98ef50223a,text,110.0,75298995,,,297.0
52198,KEY_DOWN,Tab,ae3d403e-825c-4303-8972-3c98ef50223a,text,,75298995,,,385.0
52457,KEY_DOWN,,93e4ed91-aa0a-47c5-8ed6-c6947d7857fc,text,517.0,75298995,,,259.0
52608,KEY_DOWN,,93e4ed91-aa0a-47c5-8ed6-c6947d7857fc,text,83.0,75298995,,,151.0
53319,KEY_DOWN,,93e4ed91-aa0a-47c5-8ed6-c6947d7857fc,text,121.0,75298995,,,711.0
53489,KEY_DOWN,,93e4ed91-aa0a-47c5-8ed6-c6947d7857fc,text,83.0,75298995,,,170.0
53740,KEY_DOWN,Tab,93e4ed91-aa0a-47c5-8ed6-c6947d7857fc,text,,75298995,,,251.0
53948,KEY_DOWN,,a6196696-5a51-4933-a416-a30232658372,text,7693.0,75298995,,,208.0
54088,KEY_DOWN,,a6196696-5a51-4933-a416-a30232658372,text,87.0,75298995,,,140.0
54236,KEY_DOWN,,a6196696-5a51-4933-a416-a30232658372,text,108.0,75298995,,,148.0
66507,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,109.0,75629502,,,
66720,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,116.0,75629502,,,213.0
67320,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,1133.0,75629502,,,600.0
67481,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,1133.0,75629502,,,161.0
70167,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,76.0,75629502,,,2686.0
70348,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,116.0,75629502,,,181.0
72526,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,109.0,75629502,,,2178.0
72722,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,1154.0,75629502,,,196.0
73012,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,76.0,75629502,,,290.0
74430,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,109.0,75629502,,,1418.0
74707,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,1133.0,75629502,,,277.0
76045,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,1154.0,75629502,,,1338.0
76423,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,1133.0,75629502,,,378.0
76687,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,75.0,75629502,,,264.0
78772,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,1133.0,75629502,,,2085.0
79162,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,1104.0,75629502,,,390.0
79742,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,75.0,75629502,,,580.0
79950,KEY_DOWN,,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,76.0,75629502,,,208.0
80928,KEY_DOWN,Tab,e0e55af5-5839-4ee4-bc6e-d35452d1658e,text,,75629502,,,978.0
82012,KEY_DOWN,,a22cfb16-5999-437a-916c-60780c883ea5,text,317.0,75629502,,,1084.0
82318,KEY_DOWN,,a22cfb16-5999-437a-916c-60780c883ea5,text,7931.0,75629502,,,306.0
82748,KEY_DOWN,,a22cfb16-5999-437a-916c-60780c883ea5,text,7877.0,75629502,,,430.0
83161,KEY_DOWN,Tab,a22cfb16-5999-437a-916c-60780c883ea5,text,,75629502,,,413.0
84507,KEY_DOWN,,794b7526-ccfa-475e-a448-990d01f56052,text,473.0,75629502,,,1346.0
84647,KEY_DOWN,,794b7526-ccfa-475e-a448-990d01f56052,text,473.0,75629502,,,140.0
84790,KEY_DOWN,,794b7526-ccfa-475e-a448-990d01f56052,text,567.0,75629502,,,143.0
89820,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,88.0,77354846,,,
90089,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,120.0,77354846,,,269.0
92535,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,71.0,77354846,,,2446.0
93012,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,1050.0,77354846,,,477.0
96362,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,71.0,77354846,,,3350.0
96661,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,1045.0,77354846,,,299.0
99216,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,7867.0,77354846,,,2555.0
99636,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,88.0,77354846,,,420.0
101365,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,7867.0,77354846,,,1729.0
101681,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,7867.0,77354846,,,316.0
103382,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,85.0,77354846,,,1701.0
103668,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,1103.0,77354846,,,286.0
105971,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,1045.0,77354846,,,2303.0
106280,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,85.0,77354846,,,309.0
107665,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,1050.0,77354846,,,1385.0
107873,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,7808.0,77354846,,,208.0
108047,KEY_DOWN,,58f76d2a-b707-4db6-ba45-d335b1026f05,text,71.0,77354846,,,174.0
108703,KEY_DOWN,Tab,58f76d2a-b707-4db6-ba45-d335b1026f05,text,,77354846,,,656.0
109648,KEY_DOWN,,76b3e151-b557-477d-a232-6c6c6dac6153,text,111.0,77354846,,,945.0
109810,KEY_DOWN,,76b3e151-b557-477d-a232-6c6c6dac6153,text,111.0,77354846,,,162.0
110517,KEY_DOWN,,76b3e151-b557-477d-a232-6c6c6dac6153,text,121.0,77354846,,,707.0
110543,KEY_DOWN,,76b3e151-b557-477d-a232-6c6c6dac6153,text,1107.0,77354846,,,26.0
111117,KEY_DOWN,Tab,76b3e151-b557-477d-a232-6c6c6dac6153,text,,77354846,,,574.0
112855,KEY_DOWN,,d15d3bd7-1ca1-46d5-8a05-e599810e000a,text,545.0,77354846,,,1738.0
113194,KEY_DOWN,,d15d3bd7-1ca1-46d5-8a05-e599810e000a,text,289.0,77354846,,,339.0
113446,KEY_DOWN,,d15d3bd7-1ca1-46d5-8a05-e599810e000a,text,289.0,77354846,,,252.0
79489,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,614.0,80133055,,,
79668,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,269.0,80133055,,,179.0
80971,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,1108.0,80133055,,,1303.0
81197,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,1108.0,80133055,,,226.0
82391,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,67.0,80133055,,,1194.0
83787,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,1108.0,80133055,,,1396.0
84910,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,67.0,80133055,,,1123.0
86037,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,1108.0,80133055,,,1127.0
87072,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,614.0,80133055,,,1035.0
88330,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,1074.0,80133055,,,1258.0
89365,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,614.0,80133055,,,1035.0
91231,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,110.0,80133055,,,1866.0
91592,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,117.0,80133055,,,361.0
91976,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,614.0,80133055,,,384.0
92380,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,7835.0,80133055,,,404.0
92537,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,7835.0,80133055,,,157.0
93101,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,67.0,80133055,,,564.0
93303,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,117.0,80133055,,,202.0
93752,KEY_DOWN,,bde3d38c-a428-4b05-82a4-749b29956485,text,110.0,80133055,,,449.0
94224,KEY_DOWN,Tab,bde3d38c-a428-4b05-82a4-749b29956485,text,,80133055,,,472.0
95642,KEY_DOWN,,9ffb8819-d530-4a64-a713-f13ce2f6eb36,text,1115.0,80133055,,,1418.0
95708,KEY_DOWN,,9ffb8819-d530-4a64-a713-f13ce2f6eb36,text,102.0,80133055,,,66.0
95981,KEY_DOWN,,9ffb8819-d530-4a64-a713-f13ce2f6eb36,text,398.0,80133055,,,273.0
96081,KEY_DOWN,,9ffb8819-d530-4a64-a713-f13ce2f6eb36,text,104.0,80133055,,,100.0
96239,KEY_DOWN,Tab,9ffb8819-d530-4a64-a713-f13ce2f6eb36,text,,80133055,,,158.0
98455,KEY_DOWN,,d2266535-938d-49e9-bfbe-dd14f32988f3,text,1123.0,80133055,,,2216.0
98603,KEY_DOWN,,d2266535-938d-49e9-bfbe-dd14f32988f3,text,79.0,80133055,,,148.0
98793,KEY_DOWN,,d2266535-938d-49e9-bfbe-dd14f32988f3,text,79.0,80133055,,,190.0
98950,KEY_DOWN,,d2266535-938d-49e9-bfbe-dd14f32988f3,text,7697.0,80133055,,,157.0
55807,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,7849.0,80526374,,,
57708,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,1106.0,80526374,,,1901.0
59167,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,82.0,80526374,,,1459.0
60331,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,80.0,80526374,,,1164.0
61052,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,220.0,80526374,,,721.0
61298,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,332.0,80526374,,,246.0
61724,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,1075.0,80526374,,,426.0
62249,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,7849.0,80526374,,,525.0
62544,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,1075.0,80526374,,,295.0
62938,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,82.0,80526374,,,394.0
63249,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,1075.0,80526374,,,311.0
63872,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,1029.0,80526374,,,623.0
64807,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,82.0,80526374,,,935.0
65955,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,1133.0,80526374,,,1148.0
66872,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,7761.0,80526374,,,917.0
67529,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,220.0,80526374,,,657.0
69118,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,1029.0,80526374,,,1589.0
69578,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,1106.0,80526374,,,460.0
69824,KEY_DOWN,,57aa6312-8657-46cf-b5a5-bd3113652119,text,80.0,80526374,,,246.0
70318,KEY_DOWN,Tab,57aa6312-8657-46cf-b5a5-bd3113652119,text,,80526374,,,494.0
80706,KEY_DOWN,,fa8568cf-60dd-41bd-b6a1-dd928b92a8d9,text,7695.0,80526374,,,10388.0
81053,KEY_DOWN,Tab,fa8568cf-60dd-41bd-b6a1-dd928b92a8d9,text,,80526374,,,347.0
81427,KEY_DOWN,,1c8dbc86-81e9-4cb0-b3e0-560bafc0aca0,text,106.0,80526374,,,374.0
81536,KEY_DOWN,,1c8dbc86-81e9-4cb0-b3e0-560bafc0aca0,text,7757.0,80526374,,,109.0
82322,KEY_DOWN,Backspace,1c8dbc86-81e9-4cb0-b3e0-560bafc0aca0,text,,80526374,,,786.0
82503,KEY_DOWN,Backspace,1c8dbc86-81e9-4cb0-b3e0-560bafc0aca0,text,,80526374,,,181.0
82626,KEY_DOWN,Shift,1c8dbc86-81e9-4cb0-b3e0-560bafc0aca0,text,,80526374,True,,123.0
82792,KEY_DOWN,Tab,1c8dbc86-81e9-4cb0-b3e0-560bafc0aca0,text,,80526374,True,,166.0
83583,KEY_DOWN,,fa8568cf-60dd-41bd-b6a1-dd928b92a8d9,text,7695.0,80526374,,,791.0
84059,KEY_DOWN,,fa8568cf-60dd-41bd-b6a1-dd928b92a8d9,text,7695.0,80526374,,,476.0
84149,KEY_DOWN,,fa8568cf-60dd-41bd-b6a1-dd928b92a8d9,text,88.0,80526374,,,90.0
84553,KEY_DOWN,Tab,fa8568cf-60dd-41bd-b6a1-dd928b92a8d9,text,,80526374,,,404.0
84895,KEY_DOWN,,1c8dbc86-81e9-4cb0-b3e0-560bafc0aca0,text,1018.0,80526374,,,342.0
85075,KEY_DOWN,,1c8dbc86-81e9-4cb0-b3e0-560bafc0aca0,text,1018.0,80526374,,,180.0
85182,KEY_DOWN,,1c8dbc86-81e9-4cb0-b3e0-560bafc0aca0,text,7757.0,80526374,,,107.0
59719,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,312.0,86953121,,,
59911,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,7920.0,86953121,,,192.0
61783,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,103.0,86953121,,,1872.0
62135,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,98.0,86953121,,,352.0
62363,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,98.0,86953121,,,228.0
64007,KEY_DOWN,Backspace,eb275434-082a-4258-9e32-f9612058ed3d,text,,86953121,,,1644.0
66959,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,7710.0,86953121,,,2952.0
67419,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,7920.0,86953121,,,460.0
70655,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,100.0,86953121,,,3236.0
71247,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,7710.0,86953121,,,592.0
73279,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,7920.0,86953121,,,2032.0
73599,KEY_DOWN,Backspace,eb275434-082a-4258-9e32-f9612058ed3d,text,,86953121,,,320.0
73831,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,1130.0,86953121,,,232.0
74167,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,100.0,86953121,,,336.0
74519,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,100.0,86953121,,,352.0
75859,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,100.0,86953121,,,1340.0
76675,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,7710.0,86953121,,,816.0
76903,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,312.0,86953121,,,228.0
77167,KEY_DOWN,,eb275434-082a-4258-9e32-f9612058ed3d,text,114.0,86953121,,,264.0
79395,KEY_DOWN,,8aa96aa0-e8ce-4520-9bdf-0ec3f396406e,text,1021.0,86953121,,,2228.0
79731,KEY_DOWN,,8aa96aa0-e8ce-4520-9bdf-0ec3f396406e,text,319.0,86953121,,,336.0
81027,KEY_DOWN,,8aa96aa0-e8ce-4520-9bdf-0ec3f396406e,text,7858.0,86953121,,,1296.0
81243,KEY_DOWN,,8aa96aa0-e8ce-4520-9bdf-0ec3f396406e,text,1083.0,86953121,,,216.0
85067,KEY_DOWN,Tab,8aa96aa0-e8ce-4520-9bdf-0ec3f396406e,text,,86953121,,,3824.0
87035,KEY_DOWN,,0a105a94-87e3-4736-bf85-ca7e26d2de7b,text,7915.0,86953121,,,1968.0
87419,KEY_DOWN,,0a105a94-87e3-4736-bf85-ca7e26d2de7b,text,7740.0,86953121,,,384.0
87739,KEY_DOWN,,0a105a94-87e3-4736-bf85-ca7e26d2de7b,text,98.0,86953121,,,320.0
74307,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,78.0,90200985,,,
74523,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,99.0,90200985,,,216.0
75851,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,362.0,90200985,,,1328.0
76827,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,99.0,90200985,,,976.0
77027,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,99.0,90200985,,,200.0
79111,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,362.0,90200985,,,2084.0
79791,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,1137.0,90200985,,,680.0
80507,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,83.0,90200985,,,716.0
80927,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,99.0,90200985,,,420.0
81131,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,99.0,90200985,,,204.0
81731,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,78.0,90200985,,,600.0
83251,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,1016.0,90200985,,,1520.0
84659,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,1137.0,90200985,,,1408.0
85459,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,362.0,90200985,,,800.0
85907,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,78.0,90200985,,,448.0
86279,KEY_DOWN,,fabe52fb-9a81-4a7c-be30-1a4c8b5ffb2f,text,67.0,90200985,,,372.0
88263,KEY_DOWN,,5d492540-4f09-4ca3-bc90-f9297272cc13,text,1128.0,90200985,,,1984.0
88419,KEY_DOWN,,5d492540-4f09-4ca3-bc90-f9297272cc13,text,67.0,90200985,,,156.0
89467,KEY_DOWN,,5d492540-4f09-4ca3-bc90-f9297272cc13,text,1028.0,90200985,,,1048.0
89639,KEY_DOWN,,5d492540-4f09-4ca3-bc90-f9297272cc13,text,7717.0,90200985,,,172.0
90487,KEY_DOWN,Tab,5d492540-4f09-4ca3-bc90-f9297272cc13,text,,90200985,,,848.0
91383,KEY_DOWN,,4bba1334-5622-4f77-b81d-a584fc5814b9,text,1059.0,90200985,,,896.0
91623,KEY_DOWN,,4bba1334-5622-4f77-b81d-a584fc5814b9,text,1141.0,90200985,,,240.0
91923,KEY_DOWN,,4bba1334-5622-4f77-b81d-a584fc5814b9,text,248.0,90200985,,,300.0
58548,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,1098.0,92349043,,,
58787,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,7924.0,92349043,,,239.0
59172,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,1067.0,92349043,,,385.0
62323,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,1098.0,92349043,,,3151.0
62603,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,1098.0,92349043,,,280.0
62863,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,1098.0,92349043,,,260.0
